409,Cody Martin,Cha,F,26.46,57,26.8,55.9,12.7,11.3,101,0.693,227,0.507,136,0.404,0.544,0.571,8.2,4,7.8,2.5,12.1,1.28,0.44,0.91,6.5,118.3,110
410,Kelan Martin,Ind,F,26.61,27,16.4,34.3,18.1,7.5,13,0.692,94,0.511,74,0.297,0.482,0.492,6.3,2,6.6,0.8,6.9,0.48,0.33,0.52,5.3,101.6,111.1
411,Kelan Martin,Bos,F,26.61,3,1.9,4,23.1,0,0,0,2,0,1,0,0,0,0,0.7,18.8,0,0,0,0,0,0,,
412,Garrison Mathews,Hou,G,25.38,51,27.2,56.6,14.9,7.4,156,0.801,66,0.621,317,0.366,0.561,0.614,10.9,3.1,6.3,1,5.2,0.82,0.27,0.71,4.8,121,110.9
413,Dakota Mathias,Mem,G,26.67,6,2.7,5.6,15.2,0,0,0,0,0,6,0.333,0.5,0.5,1,0.3,6.4,0.2,8,0.17,0,0,5.8,,
414,Dakota Mathias,Mem,G,26.67,6,2.7,5.6,15.2,0,0,0,0,0,6,0.333,0.5,0.5,1,0.3,6.4,0.2,8,0.17,0,0,5.8,,
415,Wesley Matthews,Mil,G,35.41,37,19.5,40.5,11.1,7.5,16,0.75,47,0.532,118,0.305,0.479,0.494,4.6,1.9,5,0.7,4.5,0.41,0.14,0.38,3.8,104.5,106.5
416,Tyrese Maxey,Phi,G,21.35,59,35.7,74.3,20.2,7.3,200,0.86,565,0.506,221,0.412,0.538,0.582,17.2,3.4,5.4,4.4,19.7,0.76,0.46,1.17,7.1,119.2,109.6
417,Skylar Mays,Atl,G,24.52,24,8.7,18.2,15.9,13.2,9,0.889,37,0.649,25,0.32,0.581,0.606,3.3,1,6.5,0.7,10.8,0.29,0,0.42,6.1,114.5,114.8
418,Miles McBride,Nyk,G,21.51,29,8.4,17.5,14.5,6.2,6,0.5,33,0.364,40,0.175,0.308,0.317,1.7,0.8,5.2,1,16.9,0.31,0.03,0.17,5.3,84.2,100.1
419,Mac McClung,Chi,G,23.18,1,2.6,5.4,33.8,50,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,,
420,CJ McCollum,Por,G,30.48,36,35.2,73.3,26.2,9.2,68,0.706,376,0.476,289,0.384,0.52,0.532,20.5,4.3,6.6,4.5,22.4,0.97,0.58,1.94,8.3,107.4,113.8
421,CJ McCollum,Nor,G,30.48,12,35.7,74.3,29.1,9,46,0.696,150,0.607,93,0.398,0.603,0.617,27.1,5.6,8.6,6.7,35.5,1.17,0,2.17,11.3,122.9,110.4
422,T.J. McConnell,Ind,G,29.97,24,24.2,50.4,15.9,13,15,0.8,156,0.538,25,0.28,0.522,0.536,8.4,3.3,7.6,4.8,28.7,1.04,0.38,1.17,8.4,117.1,110.4
423,Jalen McDaniels,Cha,F-C,24.12,41,17.3,36.1,15.2,12.2,50,0.7,113,0.584,89,0.36,0.564,0.587,6.4,3.4,10.3,1.1,8.4,0.51,0.39,0.76,6.7,113.2,105.9
424,Jaden McDaniels,Min,F,21.45,66,26,54.2,15.5,11.3,68,0.794,290,0.579,243,0.313,0.529,0.549,9.4,4.3,8.8,1.2,6.2,0.76,0.77,1.09,5.6,107.5,102.3
425,Doug McDermott,San,F,30.19,51,24,50,18.3,8.1,51,0.784,209,0.512,256,0.422,0.578,0.593,11.3,2.3,4.9,1.3,7.2,0.27,0.12,0.84,5.4,112.2,112.3
426,JaVale McGee,Pho,C-F,34.15,62,15.6,32.4,23.3,15.6,119,0.689,379,0.641,8,0.25,0.636,0.653,9.3,6.7,23.1,0.6,6.1,0.31,1.1,1.31,8.6,120.2,90.1
427,Cameron McGriff,Por,F,24.46,3,15.3,31.9,14.1,0,2,1,8,0.375,6,0.333,0.429,0.47,4.7,5,17.8,1,9.4,0,0.33,0,7.5,125.1,102.6
428,Rodney McGruder,Det,G,30.63,41,13.6,28.3,13.7,8.4,18,0.667,57,0.491,98,0.418,0.577,0.586,4.7,2,7.8,0.8,8.5,0.39,0.12,0.37,5.8,117.4,110.9
429,Alfonzo McKinnie,Chi,F,29.49,17,12.1,25.3,15.2,9.8,8,0.25,34,0.441,27,0.333,0.467,0.457,3.5,1.9,8.9,0.3,3.2,0.12,0.18,0.41,4.2,95.6,104.4
430,JaQuori McLaughlin,Dal,G,24.12,4,2.7,5.7,8.2,0,0,0,1,0,1,0,0,0,0,0,0,0.5,22.7,0,0,0,0,,
431,Jordan McLaughlin,Min,G,25.93,50,13.6,28.4,12.1,13.7,35,0.743,94,0.479,61,0.23,0.426,0.464,3.2,1.5,5.7,2.9,27.7,0.92,0.12,0.54,7.1,114.6,109.5
432,Ben McLemore,Por,G,29.09,49,18.7,38.9,20.5,8.6,49,0.816,78,0.474,295,0.349,0.513,0.536,8.6,1.5,4.4,0.9,7.3,0.43,0.12,0.76,4.8,103.6,112.7
433,De'Anthony Melton,Mem,G,23.8,60,22.4,46.7,20.8,12.9,95,0.726,272,0.434,280,0.332,0.466,0.492,9.7,4.4,10.3,2.7,16.2,1.57,0.57,1.47,8.7,102.7,102.8
434,Sam Merrill,Mem,G,25.83,6,9.6,20.1,19.7,7.2,4,0.5,1,1,23,0.304,0.479,0.485,4.2,1.2,6.3,0.7,9.1,0,0,0.33,6.3,103.2,111.4
435,Chimezie Metu,Sac,F-C,24.98,47,21.1,43.9,18.3,10.6,71,0.775,198,0.561,150,0.28,0.5,0.531,8.6,5.6,14.4,1.1,7.5,0.79,0.53,0.96,7.1,103.3,108.2
436,Khris Middleton,Mil,F,30.59,56,32.4,67.6,26.8,14,255,0.89,501,0.501,364,0.371,0.524,0.58,20.3,5.3,8.6,5.4,25.7,1.11,0.23,2.84,10.3,113.3,105.8
437,CJ Miles,Bos,G,34.99,1,2,4.2,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,
438,Paul Millsap,Bro,F,37.09,24,11.3,23.4,16.5,10.6,17,0.706,58,0.448,27,0.222,0.412,0.443,3.4,3.7,17.9,1,11.9,0.21,0.46,0.46,8.2,105.5,95.2
439,Paul Millsap,Phi,F,37.09,7,10.5,21.8,20.1,18.4,6,0.667,17,0.529,7,0.286,0.5,0.526,4,3,15.9,0.6,8.3,0.43,0.14,0.86,7.4,106.8,93.7
440,Patty Mills,Bro,G,33.59,67,30.1,62.7,16.9,7.7,53,0.811,217,0.429,489,0.411,0.559,0.57,12.4,2,3.7,2.5,11.5,0.67,0.24,0.91,5.3,113.4,114.7
441,Shake Milton,Phi,G-F,25.46,39,22.7,47.4,19.3,10.5,58,0.862,217,0.47,98,0.286,0.457,0.496,8.7,2.8,6.9,2.6,17.1,0.59,0.36,1.03,7,103.4,106
442,Davion Mitchell,Sac,G,23.52,62,25.5,53.1,19.7,10.3,51,0.549,370,0.47,261,0.31,0.468,0.474,10,2.2,4.6,3.3,19,0.71,0.27,1.21,6.5,99.2,113.2
443,Donovan Mitchell,Uta,G,25.51,55,33.5,69.9,32.7,11.8,244,0.836,582,0.543,531,0.354,0.537,0.574,25.5,4.1,6.7,5.4,28.2,1.58,0.22,2.96,9.9,114.1,105.4
444,Evan Mobley,Cle,C,20.74,59,34.2,71.2,20.1,12.5,217,0.677,628,0.532,81,0.259,0.516,0.546,14.9,8.3,13.3,2.6,11.7,0.83,1.66,1.95,8,108.4,103.1
445,Malik Monk,Lal,G,24.1,61,27.7,57.6,19.2,11.3,87,0.77,286,0.545,345,0.4,0.575,0.592,13,3.4,6.5,2.6,14.1,0.84,0.39,1.39,7,112.6,110.2
446,Greg Monroe,Min,F-C,31.78,3,21,43.8,13.4,19.8,5,0.4,14,0.643,0,0,0.643,0.617,6.7,7,17.6,3.7,24.5,0.67,1.33,1.33,10.6,124.2,99.6
447,Greg Monroe,Was,F-C,31.78,2,8.8,18.3,25.2,20,0,0,8,0.5,0,0,0.5,0.5,4,5,31.3,0.5,9.4,0.5,0.5,1,9.8,114.1,101.9
448,Greg Monroe,Mil,F-C,31.78,5,13.9,29,17.8,10.4,9,0.556,22,0.5,0,0,0.5,0.52,5.4,4.2,15.9,0.4,4.1,0.6,0.4,0.6,6,115.5,102.4
449,Moses Moody,Gol,G,19.79,43,11.8,24.5,15.8,6.6,34,0.794,62,0.565,94,0.34,0.532,0.564,4.5,1.7,7.8,0.4,5.3,0.12,0.16,0.28,4.9,114.2,106.2
450,Matt Mooney,Nyk,G,25.1,1,1.9,4,46.1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,
451,Xavier Moon,Lac,G,27.2,6,13.9,29,20.2,7.8,3,0.667,24,0.458,10,0.3,0.456,0.467,5.5,1.5,5.6,1.7,18.2,0.83,0.17,0.5,6.9,99,107.8
452,Ja Morant,Mem,G,22.59,55,33.3,69.3,33.7,12.4,399,0.762,887,0.537,252,0.341,0.531,0.576,27.5,5.8,9,6.7,34.5,1.2,0.38,3.38,12.3,115.5,109.1
453,Juwan Morgan,Tor,F,24.91,1,27.4,57.1,4.7,0,0,0,1,1,2,0.5,0.833,0.833,5,4,7.9,1,4.8,0,0,0,4,183.8,106.8
454,Marcus Morris Sr.,Lac,F,32.53,45,29.5,61.5,23.4,8.5,126,0.881,361,0.471,233,0.391,0.516,0.557,16.1,4.6,8.1,2,11,0.56,0.31,1.33,7.2,108.4,105.4
455,Jaylen Morris,San,G,26.48,3,5.3,11.1,23.1,11.4,4,0.5,4,0,2,0,0,0.129,0.7,0.7,6.5,0.7,13.9,0,0,0.33,5.3,39.4,105
456,Markieff Morris,Mia,F,32.53,11,18.6,38.7,20.6,16.8,5,1,53,0.509,24,0.333,0.506,0.524,7.5,2.9,8.8,1.4,11.4,0.27,0.09,1.45,6.7,99,100.8
457,Monte Morris,Den,G,26.71,62,29.9,62.3,17.9,8.6,69,0.855,392,0.554,266,0.391,0.567,0.585,13,3,5.6,4.3,21.1,0.71,0.18,1.05,7.4,119.3,112
458,Emmanuel Mudiay,Sac,G,26.02,2,5.5,11.5,18.5,21,4,0.75,2,0,0,0,0,0.399,1.5,0,0,2,43.1,0.5,0,0.5,0,100.3,109.1
459,Mychal Mulder,Orl,G,27.75,15,13,27.1,16.8,10.5,2,1,21,0.333,46,0.283,0.396,0.405,3.7,1.4,5.7,0.2,2.2,0.27,0.07,0.53,3.1,75.9,111.2
460,Ade Murkey,Sac,G,20,1,1.5,3.1,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,
461,Trey Murphy III,Nor,F,21.74,48,12.6,26.3,15.1,5.6,33,0.818,57,0.421,129,0.357,0.5,0.531,4.4,2.2,9.6,0.6,6.3,0.33,0.13,0.25,5.7,115.7,108.8
462,Dejounte Murray,San,G,25.48,59,34.7,72.3,27.1,11.6,192,0.771,838,0.507,237,0.312,0.499,0.526,20.7,8.4,12.7,9.3,40.9,2.1,0.32,2.58,13.5,112.4,106.2
463,Mike Muscala,Okc,F-C,30.7,43,13.8,28.7,20.9,4.9,57,0.842,85,0.506,163,0.429,0.597,0.63,8,3,11.1,0.5,6.2,0.42,0.6,0.33,6.6,124.3,103.1
464,Svi Mykhailiuk,Tor,G-F,24.76,51,13.6,28.3,16.4,10.5,34,0.853,98,0.51,126,0.302,0.478,0.508,4.8,1.8,7.2,0.8,8.8,0.47,0.08,0.55,5.6,105.3,107.8
465,Abdel Nader,Pho,F,28.47,14,10.4,21.6,15,21.8,10,0.6,21,0.381,14,0.286,0.4,0.431,2.4,1.9,9.9,0.5,5.9,0.57,0.29,0.79,5.1,78.7,93.7
466,Larry Nance Jr.,Por,F-C,29.2,37,23.2,48.3,12.5,11,49,0.653,136,0.61,62,0.306,0.563,0.581,6.9,5.6,13.3,2,12.5,1.03,0.35,0.73,7.3,123.5,108.6
467,RJ Nembhard Jr.,Cle,G,22.98,10,5.4,11.3,15.2,10.7,4,0.75,13,0.462,2,0,0.4,0.447,1.5,0.5,5,1.1,28.5,0,0,0.2,6.9,111.2,111.5
468,Aaron Nesmith,Bos,G-F,22.41,45,10.5,21.9,17.4,13.9,19,0.842,58,0.569,95,0.242,0.441,0.468,3.4,1.7,8.7,0.4,5.4,0.31,0.09,0.58,5,90.1,98
469,Raul Neto,Was,G,29.82,57,20.7,43.2,18.5,13,97,0.753,281,0.516,106,0.283,0.491,0.527,7.9,2,5.3,3.1,21.8,0.81,0.04,1.12,7.1,106.8,109.8
470,Malik Newman,Cle,G,25.06,1,7.7,16,39.4,14.5,2,1,4,0.75,1,0,0.6,0.68,8,1,7.1,1,30.1,0,0,1,10.4,117.9,113.3
471,Georges Niang,Phi,F,28.74,62,23.2,48.4,17.1,8.9,54,0.87,159,0.516,316,0.402,0.574,0.593,9.5,2.7,6.4,1.4,9.2,0.37,0.16,0.79,5.7,113.1,103.3
472,Daishen Nix,Hou,G,20.08,12,9.9,20.6,17.5,24.5,9,0.556,20,0.65,13,0.385,0.621,0.622,3.8,1.1,6,1.8,26.9,0.67,0,1,7.9,108.5,113.3
473,Zeke Nnaji,Den,F-C,21.18,40,16.8,35,14.8,9.7,62,0.613,101,0.574,76,0.487,0.641,0.649,6.6,3.6,12,0.4,3.1,0.4,0.33,0.55,5,126.1,102.4
474,Nerlens Noel,Nyk,C-F,27.93,25,22.5,46.8,7.3,21.5,30,0.7,57,0.561,3,0,0.533,0.581,3.4,5.6,13.3,0.9,5.7,1.2,1.24,0.8,4.6,119.9,98.4
475,Jaylen Nowell,Min,G,22.68,50,15.1,31.5,20.6,6.7,65,0.769,200,0.54,119,0.387,0.555,0.581,8.1,1.9,6.8,2.2,21.9,0.48,0.12,0.5,8.6,122.6,108.5
476,Frank Ntilikina,Dal,G,23.63,48,12.4,25.9,17.2,11.4,24,0.958,92,0.413,100,0.34,0.464,0.496,4.2,1.3,5.9,1.1,13.4,0.5,0.13,0.54,5.9,100.7,102.4
477,Jusuf Nurkic,Por,C,27.56,56,28.2,58.7,23.7,16.6,268,0.69,544,0.563,56,0.268,0.548,0.586,15,11.1,21.4,2.8,16.6,1.11,0.61,2.55,11,113,101.2
478,David Nwaba,Hou,G-F,29.16,44,13.4,28,16.1,9.4,67,0.716,126,0.548,48,0.313,0.526,0.568,5.3,3.4,13.7,0.8,8.4,0.61,0.43,0.48,7.3,117.4,108.2
479,Jordan Nwora,Mil,F,23.51,54,19.2,40,19,10.8,26,0.808,197,0.467,203,0.35,0.496,0.508,7.7,3.6,9.9,1,7.3,0.44,0.26,0.93,6.3,99.5,107.2
480,Semi Ojeleye,Mil,F,27.27,20,15.4,32,11.2,6.2,13,0.769,29,0.241,41,0.268,0.336,0.376,2.9,2.9,9.9,0.3,2,0.25,0.25,0.25,3.5,96.8,106.8
481,Semi Ojeleye,Lac,F,27.27,6,6.9,14.4,17.2,18.5,5,0.6,7,0.571,4,0.5,0.636,0.644,2.8,1,7.5,0.3,7.1,0,0,0.5,5.5,107.5,107.7
482,Chuma Okeke,Orl,F,23.57,58,24.1,50.2,16.3,8.4,55,0.855,177,0.497,281,0.31,0.477,0.502,8.3,4.8,10.6,1.7,10.5,1.45,0.55,0.76,6.8,102.7,107
483,Josh Okogie,Min,G,23.53,39,11.6,24.2,11.6,16.7,41,0.659,45,0.444,42,0.286,0.437,0.49,2.6,1.7,7.8,0.5,5.4,0.54,0.26,0.54,4.5,100.4,105.4
484,Onyeka Okongwu,Atl,F-C,21.25,33,21,43.8,14.8,14.6,75,0.733,166,0.705,0,0,0.705,0.726,8.8,5.5,14.4,1.1,7.8,0.58,1.3,1.03,7.2,139.3,101.4
485,Isaac Okoro,Cle,F-G,21.13,52,29,60.5,13.4,11.6,119,0.782,223,0.552,130,0.315,0.523,0.57,8.9,3.1,5.9,1.8,8.6,0.83,0.29,1.02,5.1,115,103.7
486,KZ Okpala,Mia,F-G,22.88,21,11.6,24.2,14.3,6.3,11,0.727,43,0.488,26,0.346,0.5,0.521,3.7,2,9.5,0.7,8.3,0.19,0.33,0.24,6,113.2,101.4
487,Victor Oladipo,Mia,G,29.86,3,16.3,34,18.4,4.9,3,0.667,10,0.6,8,0.25,0.5,0.518,6.7,1.7,5.8,3,28.3,0,0.33,0.33,8,118.8,108
488,Cameron Oliver,Atl,F,20,2,21.7,45.1,16.5,0,3,0.667,12,0.75,3,0.333,0.7,0.705,11.5,3,7.6,1.5,11.1,0.5,0.5,0,6.9,149.8,106.9
489,Kelly Olynyk,Det,F-C,30.9,31,19.3,40.3,22.3,15.4,69,0.754,138,0.486,95,0.337,0.494,0.535,9.1,4.6,12.8,2.7,22.5,0.74,0.42,1.55,10,107.2,101.4
490,Eugene Omoruyi,Dal,F,25.08,4,4.5,9.3,17.1,0,4,0.5,3,0.333,2,0.5,0.5,0.518,1.8,1.8,21.7,0.5,16.1,0,0,0,10.4,131.2,96.7
491,Royce O'Neale,Uta,F,28.77,63,31.3,65.2,9.6,13.4,48,0.792,114,0.675,240,0.413,0.637,0.652,7.8,5,8.6,2.6,10.8,1.19,0.46,0.92,6,129.8,104.9
492,Miye Oni,Uta,G-F,24.61,16,2.8,5.8,10.3,9.6,1,0,1,1,8,0.125,0.278,0.265,0.3,0.4,8.6,0.3,14.1,0,0,0.06,4.7,,
493,Cedi Osman,Cle,F,26.93,55,23.2,48.4,21.2,9.3,112,0.661,189,0.534,318,0.355,0.534,0.553,11.2,2.2,5.2,2.1,14,0.87,0.15,1.04,6.4,109.3,103.2
494,Daniel Oturu,Tor,C,22.48,3,9.1,19,12.8,0,5,0.6,5,0.6,1,0,0.5,0.549,3,1.7,9.9,0,0,0,0.67,0,0,122.6,112.6
495,Kelly Oubre Jr.,Cha,F-G,26.26,62,27.9,58.2,23.4,6.7,160,0.669,335,0.57,488,0.346,0.54,0.557,16.1,4.1,7.7,1.2,6.4,1.15,0.42,1.03,6.2,109.5,107.5
496,Jaysean Paige,Det,G,27.62,1,6.6,13.8,26,25,0,0,1,0,2,0,0,0,0,1,8.2,1,19.4,0,0,1,0,15.1,85.5
497,Trayvon Palmer,Det,G,27.33,1,16.8,35,5.1,50,0,0,1,0,0,0,0,0,0,2,6.4,0,0,0,0,1,0,0,107.3
498,Kevin Pangos,Cle,G,29.13,24,6.9,14.4,14.5,12.8,4,0.75,20,0.45,26,0.231,0.391,0.408,1.6,0.5,3.6,1.3,24.7,0.13,0,0.29,5.9,99,107.2
499,Jabari Parker,Bos,F,27,12,9.4,19.5,19.5,16,9,1,22,0.455,16,0.5,0.579,0.632,4.4,2.3,13.3,0.5,8.1,0.33,0.08,0.67,7.3,113.4,95.2
500,Eric Paschall,Uta,F,25.35,48,12.9,26.9,16.9,10.8,72,0.764,89,0.596,93,0.387,0.588,0.629,5.6,1.9,8.1,0.6,6.9,0.15,0.08,0.54,5.8,123.2,107.2
501,Chris Paul,Pho,G,36.86,58,33,68.8,20,15.6,185,0.843,485,0.546,182,0.33,0.532,0.579,14.9,4.5,7.2,10.7,44.2,1.86,0.31,2.38,10.9,122.7,103
502,Cameron Payne,Pho,G,27.6,47,21.9,45.7,25.8,14.3,83,0.843,319,0.436,172,0.343,0.463,0.498,11.2,2.9,7.1,4.5,29.2,0.66,0.32,1.87,9.6,101.5,101.2
503,Gary Payton II,Gol,G,29.28,60,17,35.5,14.7,9.3,54,0.574,182,0.758,107,0.364,0.68,0.678,7.1,3.4,10.9,0.8,7.3,1.38,0.3,0.53,6.3,129.1,96.3
504,Elfrid Payton,Pho,G,28.06,42,11.3,23.5,18.7,20.1,28,0.393,135,0.422,16,0.25,0.417,0.419,3.3,1.8,8.7,2,23.6,0.48,0.1,0.98,8.1,90.5,102.7
505,Norvel Pelle,Uta,C,29.11,3,6.3,13.2,16,28.6,0,0,5,0.6,0,0,0.6,0.6,2,2,17.2,0,0,0,0.33,0.67,0,101.5,108.9
506,Reggie Perry,Por,F-C,21.98,2,20.5,42.6,11.6,9.2,2,1,7,0.429,2,0.5,0.5,0.557,5.5,3.5,9.3,1,7,0.5,0,0.5,5.2,118.4,103.6
507,Reggie Perry,Ind,F-C,21.98,1,9.9,20.6,4.3,0,0,0,1,1,0,0,1,1,2,1,5.6,0,0,0,0,0,0,200,87.6
508,Jamorko Pickett,Det,F,24.22,7,8.1,17,12.8,17.6,0,0,4,0.25,10,0.3,0.393,0.393,1.6,1.7,11.4,0.1,2.5,0,0.14,0.43,3.2,77.4,111.6
509,Theo Pinson,Dal,G-F,26.35,16,7.5,15.6,13.4,5.6,4,1,7,0.429,25,0.24,0.375,0.415,1.8,1.2,8.8,0.8,14.8,0.25,0.13,0.13,6.4,99.7,102.4
510,Mason Plumlee,Cha,F-C,32.03,59,25.2,52.5,11.4,19.2,140,0.364,261,0.644,2,0,0.639,0.596,6.6,8.1,16.8,3.1,16.1,0.88,0.69,1.31,8.7,123.1,101.1
511,Jakob Poeltl,San,C,26.41,56,29.3,60.9,18.4,12.9,161,0.484,548,0.617,1,1,0.618,0.611,13.5,9.1,16.4,2.9,14.4,0.73,1.71,1.64,9.7,123.2,103.8
512,Aleksej Pokusevski,Okc,C,20.21,51,17.9,37.4,19.4,14.6,27,0.667,197,0.497,142,0.275,0.462,0.472,6.5,4.8,13.6,1.4,12.4,0.57,0.61,1.18,7.9,94.2,105.6
513,Yves Pons,Mem,F,22.85,8,3.6,7.5,7,0,2,0,3,0.333,1,1,0.625,0.512,0.6,0.8,10.8,0,0,0,0,0,0,,
514,Jordan Poole,Gol,G,22.74,62,28.9,60.2,24.7,14.1,190,0.926,358,0.567,432,0.359,0.551,0.599,16.9,3.2,5.9,3.6,19.4,0.82,0.27,2.31,8,111.8,102.8
515,Kevin Porter Jr.,Hou,G-F,21.86,47,30.2,63,23.6,20,151,0.589,273,0.432,293,0.369,0.495,0.513,13.8,4.1,7.4,6,30.5,1.13,0.32,3.36,9.2,98.6,111.4
516,Michael Porter Jr.,Den,F,23.71,9,29.5,61.4,19.7,10.1,9,0.556,55,0.491,48,0.208,0.408,0.416,9.9,6.6,12.3,1.9,9,1.11,0.22,1.33,6.8,86.5,105.9
517,Otto Porter Jr.,Gol,F,28.78,53,21.4,44.6,15.2,7.3,47,0.787,159,0.572,187,0.38,0.571,0.589,8.2,5.3,13.5,1.5,10.2,1.15,0.45,0.55,7.5,122.4,101
518,Bobby Portis,Mil,F,27.09,59,28.9,60.2,21.7,9.3,107,0.748,442,0.532,294,0.412,0.566,0.583,15.5,9.2,16.8,1.2,6.5,0.78,0.8,1.36,7.7,116.5,102.3
519,Kristaps Porzingis,Dal,F-C,26.61,34,29.5,61.4,28.5,8.3,170,0.865,335,0.537,173,0.283,0.499,0.561,19.2,7.7,14.4,2,11.9,0.74,1.74,1.56,9,113.3,100.1
520,Kristaps Porzingis,Was,F-C,26.61,3,24.2,50.3,30.3,4.1,19,0.895,27,0.481,12,0.417,0.526,0.612,19.3,6.7,15.2,1.7,11.8,0.67,1.33,0.67,10,130,102.3
521,Micah Potter,Det,F,23.94,3,10.3,21.5,17.9,7.8,2,1,9,0.556,2,0,0.455,0.505,4,3,15.7,0,0,0.33,0.33,0.33,0,108.9,102.8
522,Dwight Powell,Dal,F-C,30.65,68,21.1,44,13.6,12.2,160,0.763,275,0.687,35,0.371,0.673,0.708,7.9,4.7,12.2,1.1,8,0.47,0.44,0.78,6.5,141.1,98.3
523,Myles Powell,Phi,G,20,11,4.7,9.9,18,14.4,2,1,11,0.364,6,0.167,0.324,0.364,1.2,0.5,6.4,0.3,8.1,0.09,0,0.27,4.8,74.1,99
524,Norman Powell,Por,G,28.8,40,33.3,69.4,22.5,9,198,0.803,313,0.492,229,0.406,0.542,0.593,18.7,3.3,5.4,2.1,10,1,0.43,1.55,6.1,114.7,112.9
525,Norman Powell,Lac,G,28.8,3,26.8,55.8,30.5,9,20,0.85,28,0.5,14,0.429,0.548,0.62,21,3,5.8,4,25.9,0.67,0.67,1.67,9.4,124.1,104.7
526,Joshua Primo,San,G,19.22,36,16.7,34.7,15.3,15.1,34,0.735,77,0.429,93,0.312,0.45,0.481,4.9,2.2,6.8,1.5,11.1,0.33,0.47,0.92,6.1,98.1,109.3
527,Taurean Prince,Min,F,27.98,57,16.1,33.5,16.7,13.1,59,0.746,120,0.558,172,0.378,0.563,0.587,6.5,2.4,7.7,0.9,8,0.67,0.32,0.84,6,108.5,105.7
528,Payton Pritchard,Bos,G,24.12,58,12.9,26.8,18.6,11.1,16,1,104,0.433,170,0.371,0.509,0.525,5.1,1.6,6.7,1.7,20,0.24,0.07,0.6,7.5,110.1,105.2
529,Trevelin Queen,Hou,G,20,10,7.4,15.5,23.8,16.8,4,1,9,0.667,24,0.375,0.591,0.619,4.3,1.6,11.8,0.4,8.8,0.5,0.1,0.7,7.6,109.8,110.1
530,Neemias Queta,Sac,C,22.67,10,5.6,11.7,22.3,13.7,5,0.6,23,0.391,0,0,0.391,0.417,2.1,1.9,18.3,0.4,10.5,0.1,0.4,0.4,8.3,98.8,98
531,Immanuel Quickley,Nyk,G,22.74,64,22,45.8,21.5,11.7,131,0.916,243,0.436,308,0.334,0.473,0.527,10,2.8,6.6,3,21.7,0.64,0.05,1.27,8,109.5,103.9
532,Jahmi'us Ramsey,Sac,G,20.76,19,7.1,14.7,22.1,7.2,14,0.5,40,0.475,18,0.278,0.457,0.468,3.2,0.7,5.2,0.4,7.9,0.05,0.05,0.26,5.4,95.1,113.9
533,Julius Randle,Nyk,F-C,27.29,66,35.5,73.9,28.6,15,362,0.768,789,0.466,353,0.317,0.469,0.519,20.5,9.9,14.8,5.2,25.2,0.76,0.56,3.47,11.5,103.8,103.1
534,Austin Reaves,Lal,G,23.79,48,22.5,46.9,11.4,10.1,72,0.847,101,0.683,125,0.328,0.577,0.625,6.7,2.8,6.5,1.4,8.1,0.38,0.38,0.6,5.3,123.7,110.8
535,Cam Reddish,Atl,F-G,22.53,34,23.4,48.8,23.3,10.4,80,0.9,190,0.421,153,0.379,0.487,0.537,11.9,2.5,5.8,1.1,7,1.03,0.32,1.29,5.5,103.7,112.5
536,Cam Reddish,Nyk,F-G,22.53,15,14.4,29.9,18.7,14.1,32,0.906,34,0.559,31,0.258,0.477,0.575,6.1,1.4,5.2,0.7,7.1,0.87,0.27,0.87,5,109.1,106.3
537,Davon Reed,Den,G,26.76,37,13.9,28.9,12,7.1,10,0.8,54,0.556,72,0.444,0.619,0.629,4.4,2.4,9.5,1,10.1,0.54,0.16,0.27,6.3,126,102.9
538,Paul Reed,Phi,F,22.75,29,8.4,17.4,14.7,10.1,10,0.4,61,0.475,6,0.333,0.478,0.476,2.3,2.4,15.8,0.4,7.3,0.69,0.41,0.28,6.2,112.6,92.7
539,Naz Reid,Min,C-F,22.55,66,16,33.4,21.3,13,135,0.763,273,0.56,138,0.348,0.547,0.588,8.4,4,13.3,0.9,8.7,0.5,0.98,1.06,7.8,113.9,99.9
540,Nick Richards,Cha,C,24.29,44,7.9,16.5,14.9,17.1,43,0.698,83,0.675,0,0,0.675,0.697,3.2,1.8,12.2,0.3,5.2,0.2,0.43,0.48,6.1,124.7,102
541,Josh Richardson,Bos,G,28.49,44,24.7,51.5,16.7,9.4,71,0.859,187,0.481,156,0.397,0.534,0.57,9.7,2.8,6.2,1.5,8.9,0.77,0.52,0.89,5.6,113.3,103.6
542,Josh Richardson,San,G,28.49,8,21.6,45.1,16.7,8.8,10,0.9,35,0.314,23,0.435,0.448,0.489,7.6,2.6,6.4,2.4,14.1,0.38,0.63,0.75,6.7,108.7,110.4
543,Austin Rivers,Den,G,29.61,53,21.9,45.7,13.2,12.3,33,0.697,99,0.566,193,0.337,0.526,0.538,6.2,1.7,4.3,1.3,8,0.79,0.09,0.81,4.4,102.7,107.3
544,Duncan Robinson,Mia,F,27.89,66,26.7,55.6,17.8,7.9,51,0.824,95,0.568,534,0.369,0.556,0.569,11.2,2.8,5.8,1.7,9.3,0.53,0.18,0.85,5.6,111.4,102.7
